title,performer,adjective,adjective_id,av_adjective,av_id
It''s Only a Paper Moon,Frank Sinatra,Plaintive,10148,Serene,13
It All Depends on You,Frank Sinatra,Plaintive,10148,Serene,13
This Love of Mine,Frank Sinatra,Plaintive,10148,Serene,13
What Is This Thing Called Love?,Frank Sinatra,Plaintive,10148,Serene,13
I Get Along Without You Very Well,Frank Sinatra,Plaintive,10148,Serene,13
I Fall in Love Too Easily,Miles Davis,Plaintive,10148,Serene,13
All My Tomorrows,Frank Sinatra,Plaintive,10148,Serene,13
September Song,Frank Sinatra,Plaintive,10148,Serene,13
One Too Many Mornings,Bob Dylan,Plaintive,10148,Serene,13
Birdhouse in Your Soul,They Might Be Giants,Playful,10149,playful,106
Salt Peanuts,Dizzy Gillespie Sextet,Playful,10149,playful,106
Groove Is in the Heart,Deee-Lite,Playful,10149,playful,106
Sugar  Sugar,The Archies,Playful,10149,playful,106
Boogie Woogie Bugle Boy,The Andrews Sisters,Playful,10149,playful,106
Give Me Back My Wig,Hound Dog Taylor,Playful,10149,playful,106
Love Is Strange,Mickey & Sylvia,Playful,10149,playful,106
Kiss,Prince and the Revolution,Playful,10149,playful,106
Mother-In-Law,Ernie K-Doe,Playful,10149,playful,106
El Scorcho,Weezer,Playful,10149,playful,106
Parklife,Blur,Playful,10149,playful,106
Crocodile Rock,Elton John,Playful,10149,playful,106
Where It''s At,Beck,Playful,10149,playful,106
Bonita Applebum,A Tribe Called Quest,Playful,10149,playful,106
Fantastic Voyage,Coolio,Playful,10149,playful,106
Who Put the Benzedrine in Mrs. Murphy''s Ovaltine?,"Harry """"The Hipster"""" Gibson",Playful,10149,playful,106
Barbie Girl,Aqua,Playful,10149,playful,106
Kites Are Fun,The Free Design,Playful,10149,playful,106
Cherry Pink and Apple Blossom White,Perez Prado,Playful,10149,playful,106
Gravy Waltz,Steve Allen,Playful,10149,playful,106
It Takes Two,Rob Base & DJ E-Z Rock,Playful,10149,playful,106
Ruby  My Dear,Thelonious Monk,Playful,10149,playful,106
Bat Macumba,Os Mutantes,Playful,10149,playful,106
Rockin'' Robin,Bobby Day,Playful,10149,playful,106
Stay With Me,Faces,Playful,10149,playful,106
That Old Black Magic,Louis Prima,Playful,10149,playful,106
The Little Old Lady from Pasadena,Jan & Dean,Playful,10149,playful,106
Let the Good Times Roll,Shirley & Lee,Playful,10149,playful,106
Just a Gigolo/I Ain''t Got Nobody,David Lee Roth,Playful,10149,playful,106
Troglodyte (Cave Man),The Jimmy Castor Bunch,Playful,10149,playful,106
Speedoo,The Cadillacs,Playful,10149,playful,106
Keep Your Hands to Yourself,The Georgia Satellites,Playful,10149,playful,106
Mambo Mambo [Version Radio],Lou Bega,Playful,10149,playful,106
Brick House,Commodores,Playful,10149,playful,106
Atomic Dog,George Clinton,Playful,10149,playful,106
Work With Me Annie,Hank Ballard & the Midnighters,Playful,10149,playful,106
Close (To the Edit),The Art of Noise,Playful,10149,playful,106
Mohair Sam,Charlie Rich,Playful,10149,playful,106
I Left My Wallet in el Segundo,A Tribe Called Quest,Playful,10149,playful,106
Subterranean Homesick Blues,Bob Dylan,Playful,10149,playful,106
The Boy from New York City,The Ad Libs,Playful,10149,playful,106
Balloon Man,Robyn Hitchcock,Playful,10149,playful,106
Barry 7''s Contraption,Add N to (X),Playful,10149,playful,106
Cut Your Hair,Pavement,Playful,10149,playful,106
Frontier Psychiatrist,The Avalanches,Playful,10149,playful,106
Shaniqua,Little-T and One Track Mike,Playful,10149,playful,106
Ugly,Bubba Sparxxx,Playful,10149,playful,106
That''s Cool  That''s Trash,The Kingsmen,Playful,10149,playful,106
Feelin'' Kinda Lucky,Big Sandy & His Fly-Rite Boys,Playful,10149,playful,106
Flagpole Sitta,Harvey Danger,Playful,10149,playful,106
Ol'' Man River,Frank Sinatra,Poignant,10150,poignant,28
Man on the Moon,R.E.M.,Poignant,10150,poignant,28
Drive,R.E.M.,Poignant,10150,poignant,28
What''s the Frequency  Kenneth?,R.E.M.,Poignant,10150,poignant,28
Imitation of Life,R.E.M.,Poignant,10150,poignant,28
Everybody Hurts,R.E.M.,Poignant,10150,poignant,28
The One I Love,R.E.M.,Poignant,10150,poignant,28
Orange Crush,R.E.M.,Poignant,10150,poignant,28
With God on Our Side,Bob Dylan,Poignant,10150,poignant,28
Mr. Tambourine Man,Bob Dylan,Poignant,10150,poignant,28
An Innocent Man,Billy Joel,Poignant,10150,poignant,28
I Want You  I Need You  I Love You,Elvis Presley,Poignant,10150,poignant,28
Blue Moon,Elvis Presley,Poignant,10150,poignant,28
It Never Entered My Mind,Frank Sinatra,Poignant,10150,poignant,28
Someone to Watch Over Me,Frank Sinatra,Poignant,10150,poignant,28
It Is No Secret (What God Can Do),Elvis Presley,Poignant,10150,poignant,28
Don''t Cry Daddy,Elvis Presley,Poignant,10150,poignant,28
Simple Twist of Fate,Bob Dylan,Poignant,10150,poignant,28
Lay Lady Lay,Bob Dylan,Poignant,10150,poignant,28
Someday My Prince Will Come,Miles Davis,Poignant,10150,poignant,28
Knockin'' on Heaven''s Door,Bob Dylan,Poignant,10150,poignant,28
It''s All over Now  Baby Blue,Bob Dylan,Poignant,10150,poignant,28
Blowin'' in the Wind,Bob Dylan,Poignant,10150,poignant,28
Forever Young,Bob Dylan,Poignant,10150,poignant,28
Just Like Tom Thumb''s Blues,Bob Dylan,Poignant,10150,poignant,28
Daughter,Pearl Jam,Poignant,10150,poignant,28
Nice ''n'' Easy,Frank Sinatra,Poignant,10150,poignant,28
Desolation Row,Bob Dylan,Poignant,10150,poignant,28
She Belongs to Me,Bob Dylan,Poignant,10150,poignant,28
Honesty,Billy Joel,Poignant,10150,poignant,28
That''s When Your Heartaches Begin,Elvis Presley,Poignant,10150,poignant,28
Old Shep,Elvis Presley,Poignant,10150,poignant,28
Nothingman,Pearl Jam,Poignant,10150,poignant,28
Nightswimming,R.E.M.,Poignant,10150,poignant,28
One for My Baby (And One More for the Road),Frank Sinatra,Poignant,10150,poignant,28
April in Paris,Frank Sinatra,Poignant,10150,poignant,28
Moonlight in Vermont,Frank Sinatra,Poignant,10150,poignant,28
Are You Lonesome Tonight?,Elvis Presley,Poignant,10150,poignant,28
Love Minus Zero/No Limit,Bob Dylan,Poignant,10150,poignant,28
Tangled Up in Blue,Bob Dylan,Poignant,10150,poignant,28
Shelter from the Storm,Bob Dylan,Poignant,10150,poignant,28
She''s Got a Way,Billy Joel,Poignant,10150,poignant,28
The Longest Time,Billy Joel,Poignant,10150,poignant,28
Say Goodbye to Hollywood,Billy Joel,Poignant,10150,poignant,28
Just the Way You Are,Billy Joel,Poignant,10150,poignant,28
Dissident,Pearl Jam,Poignant,10150,poignant,28
Seven Steps to Heaven,Miles Davis,Poignant,10150,poignant,28
Song to Woody,Bob Dylan,Poignant,10150,poignant,28
Man of Constant Sorrow,Bob Dylan,Poignant,10150,poignant,28
I Concentrate on You,Frank Sinatra,Poignant,10150,poignant,28
Secrets,OneRepublic,Positive,10151,positive,107
All the Right Moves,OneRepublic,Positive,10151,positive,107
Alejandro,Lady Gaga,Powerful,10152,powerful,75
Waking Up,OneRepublic,Powerful,10152,powerful,75
Secrets,OneRepublic,Powerful,10152,powerful,75
All the Right Moves,OneRepublic,Powerful,10152,powerful,75
Some Day My Prince Will Come,Miles Davis,Precious,10153,precious,141
I''ll Be Home for Christmas,Bob Dylan,Precious,10153,precious,141
Have Yourself a Merry Little Christmas,Bob Dylan,Precious,10153,precious,141
Birds,Neil Young,Precious,10153,precious,141
And I Love Her,The Beatles,Precious,10153,precious,141
Stardust,Louis Armstrong,Precious,10153,precious,141
I''ll Follow the Sun,The Beatles,Precious,10153,precious,141
Michelle,The Beatles,Precious,10153,precious,141
In My Life,The Beatles,Precious,10153,precious,141
Dear Prudence,The Beatles,Precious,10153,precious,141
Cry Baby Cry,The Beatles,Precious,10153,precious,141
The Fool on the Hill,The Beatles,Precious,10153,precious,141
Hello Goodbye,The Beatles,Precious,10153,precious,141
Here  There and Everywhere,The Beatles,Precious,10153,precious,141
Yesterday,The Beatles,Precious,10153,precious,141
Mother Nature''s Son,The Beatles,Precious,10153,precious,141
Strawberry Swing,Coldplay,Precious,10153,precious,141
I Thought About You,Miles Davis,Precious,10153,precious,141
Someday My Prince Will Come,Miles Davis,Precious,10153,precious,141
The Name of the Game,ABBA,Precious,10153,precious,141
Knowing Me  Knowing You,ABBA,Precious,10153,precious,141
Put Your Head on My Shoulder,Paul Anka,Precious,10153,precious,141
(You''re) Having My Baby,Paul Anka,Precious,10153,precious,141
I Love You a Thousand Ways,Willie Nelson,Precious,10153,precious,141
Someday My Prince Will Come,Miles Davis,Precious,10153,precious,141
Dance with My Father,Luther Vandross,Precious,10153,precious,141
Frosty the Snowman,Willie Nelson,Precious,10153,precious,141
Blue Christmas,Willie Nelson,Precious,10153,precious,141
Winter Wonderland,Willie Nelson,Precious,10153,precious,141
White Christmas,Willie Nelson,Precious,10153,precious,141
Pretty Paper,Willie Nelson,Precious,10153,precious,141
Señorita,Justin Timberlake,Precious,10153,precious,141
Filles de Kilimanjaro,Miles Davis,Precious,10153,precious,141
Petits Machins (Little Stuff),Miles Davis,Precious,10153,precious,141
Frelon Brun (Brown Hornet),Miles Davis,Precious,10153,precious,141
I Do  I Do  I Do  I Do  I Do,ABBA,Precious,10153,precious,141
St. Thomas,Sonny Rollins,Precious,10153,precious,141
From the Bottom of My Heart,Harry James & His Orchestra,Precious,10153,precious,141
The London Boys,David Bowie,Precious,10153,precious,141
Soon Forget,Pearl Jam,Precious,10153,precious,141
Isn''t She Lovely,Stevie Wonder,Precious,10153,precious,141
Walkin'',Miles Davis,Precious,10153,precious,141
Silent Night,Willie Nelson,Precious,10153,precious,141
Jingle Bells,Willie Nelson,Precious,10153,precious,141
Nature Boy,Miles Davis,Precious,10153,precious,141
You''re My Home,Billy Joel,Precious,10153,precious,141
You Are the Sunshine of My Life,Stevie Wonder,Precious,10153,precious,141
Today,The Smashing Pumpkins,Precious,10153,precious,141
Sanctuary,Miles Davis,Precious,10153,precious,141
I Fall in Love Too Easily,Miles Davis,Precious,10153,precious,141
Fashion,David Bowie,Provocative,10154,Tense,15
Hallowed Be Thy Name,Iron Maiden,Provocative,10154,Tense,15
Tailgunner,Iron Maiden,Provocative,10154,Tense,15
Happiness Is a Warm Gun,The Beatles,Provocative,10154,Tense,15
Tomorrow Never Knows,The Beatles,Provocative,10154,Tense,15
Give It to Me,Nelly Furtado,Provocative,10154,Tense,15
The Lonesome Death of Hattie Carroll,Bob Dylan,Provocative,10154,Tense,15
With God on Our Side,Bob Dylan,Provocative,10154,Tense,15
There Is No Greater Love,Miles Davis,Provocative,10154,Tense,15
Kids,Kylie Minogue,Provocative,10154,Tense,15
Just Lose It,Eminem,Provocative,10154,Tense,15
Diminuendo and Crescendo in Blue,Duke Ellington,Provocative,10154,Tense,15
Someday My Prince Will Come,Miles Davis,Provocative,10154,Tense,15
mOBSCENE,Marilyn Manson,Provocative,10154,Tense,15
This Is the New Shit,Marilyn Manson,Provocative,10154,Tense,15
It''s Only Rock ''N Roll (But I Like It),The Rolling Stones,Provocative,10154,Tense,15
Without Me,Eminem,Provocative,10154,Tense,15
Lunchbox,Marilyn Manson,Provocative,10154,Tense,15
Killers,Iron Maiden,Provocative,10154,Tense,15
The Clairvoyant,Iron Maiden,Provocative,10154,Tense,15
The Evil That Men Do,Iron Maiden,Provocative,10154,Tense,15
Can I Play with Madness,Iron Maiden,Provocative,10154,Tense,15
Heaven Can Wait,Iron Maiden,Provocative,10154,Tense,15
Aces High,Iron Maiden,Provocative,10154,Tense,15
Die with Your Boots On,Iron Maiden,Provocative,10154,Tense,15
Flight of Icarus,Iron Maiden,Provocative,10154,Tense,15
22 Acacia Avenue,Iron Maiden,Provocative,10154,Tense,15
The Prisoner,Iron Maiden,Provocative,10154,Tense,15
Running Free,Iron Maiden,Provocative,10154,Tense,15
Remember Tomorrow,Iron Maiden,Provocative,10154,Tense,15
Sanctuary,Iron Maiden,Provocative,10154,Tense,15
Midnight Rambler,The Rolling Stones,Provocative,10154,Tense,15
Disposable Teens,Marilyn Manson,Provocative,10154,Tense,15
The Fight Song,Marilyn Manson,Provocative,10154,Tense,15
Jackson,Johnny Cash,Provocative,10154,Tense,15
Cocaine Blues,Johnny Cash,Provocative,10154,Tense,15
2 Minutes to Midnight,Iron Maiden,Provocative,10154,Tense,15
Ain''t That Loving You Baby,Elvis Presley,Provocative,10154,Tense,15
Black Satin,Miles Davis,Provocative,10154,Tense,15
The Wicker Man,Iron Maiden,Provocative,10154,Tense,15
Tourniquet,Marilyn Manson,Provocative,10154,Tense,15
The Beautiful People,Marilyn Manson,Provocative,10154,Tense,15
The Dope Show,Marilyn Manson,Provocative,10154,Tense,15
Mother''s Little Helper,The Rolling Stones,Provocative,10154,Tense,15
Prowler,Iron Maiden,Provocative,10154,Tense,15
Mr. Pastorius,Miles Davis,Provocative,10154,Tense,15
Guilty Conscience,Eminem,Provocative,10154,Tense,15
My Name Is,Eminem,Provocative,10154,Tense,15
On Your Radio,Joe Jackson,Provocative,10154,Tense,15
Look Sharp!,Joe Jackson,Provocative,10154,Tense,15
Somebody to Love,Justin Bieber,Pulsing,10155,pulse,76
Scary Monsters (And Super Creeps),David Bowie,Quirky,10156,quirky,46
Fashion,David Bowie,Quirky,10156,quirky,46
Lucy in the Sky With Diamonds,The Beatles,Quirky,10156,quirky,46
With a Little Help from My Friends,The Beatles,Quirky,10156,quirky,46
Sgt. Pepper''s Lonely Hearts Club Band,The Beatles,Quirky,10156,quirky,46
A Day in the Life,The Beatles,Quirky,10156,quirky,46
Ob-La-Di  Ob-La-Da,The Beatles,Quirky,10156,quirky,46
Magical Mystery Tour,The Beatles,Quirky,10156,quirky,46
The Fool on the Hill,The Beatles,Quirky,10156,quirky,46
I Am the Walrus,The Beatles,Quirky,10156,quirky,46
Strawberry Fields Forever,The Beatles,Quirky,10156,quirky,46
Penny Lane,The Beatles,Quirky,10156,quirky,46
Across the Universe,The Beatles,Quirky,10156,quirky,46
Yellow Submarine,The Beatles,Quirky,10156,quirky,46
Memories,David Guetta,Quirky,10156,quirky,46
Misery Business,Paramore,Quirky,10156,quirky,46
TVC 15,David Bowie,Quirky,10156,quirky,46
Man on the Moon,R.E.M.,Quirky,10156,quirky,46
I''m Gonna DJ,R.E.M.,Quirky,10156,quirky,46
Drive,R.E.M.,Quirky,10156,quirky,46
What''s the Frequency  Kenneth?,R.E.M.,Quirky,10156,quirky,46
Imitation of Life,R.E.M.,Quirky,10156,quirky,46
Bad Day,R.E.M.,Quirky,10156,quirky,46
Everybody Hurts,R.E.M.,Quirky,10156,quirky,46
Cuyahoga,R.E.M.,Quirky,10156,quirky,46
The One I Love,R.E.M.,Quirky,10156,quirky,46
Orange Crush,R.E.M.,Quirky,10156,quirky,46
Leaving New York,R.E.M.,Quirky,10156,quirky,46
The Great Beyond,R.E.M.,Quirky,10156,quirky,46
One in a Row,Willie Nelson,Quirky,10156,quirky,46
There Is No Greater Love,Miles Davis,Quirky,10156,quirky,46
God Is a DJ,P!nk,Quirky,10156,quirky,46
Subterranean Homesick Blues,Bob Dylan,Quirky,10156,quirky,46
Love Bug,George Jones,Quirky,10156,quirky,46
Badge,Eric Clapton,Quirky,10156,quirky,46
Blind Willie McTell,Bob Dylan,Quirky,10156,quirky,46
Encore Break,Pearl Jam,Quirky,10156,quirky,46
Band on the Run,Paul McCartney,Quirky,10156,quirky,46
Soon Forget,Pearl Jam,Quirky,10156,quirky,46
Spanish Key,Miles Davis,Quirky,10156,quirky,46
The Sidewinder Sleeps Tonite,R.E.M.,Quirky,10156,quirky,46
Stand,R.E.M.,Quirky,10156,quirky,46
Is She Really Going out with Him?,Joe Jackson,Quirky,10156,quirky,46
Joshua,Miles Davis,Quirky,10156,quirky,46
Seven Steps to Heaven,Miles Davis,Quirky,10156,quirky,46
Romance in Durango,Bob Dylan,Quirky,10156,quirky,46
Isis,Bob Dylan,Quirky,10156,quirky,46
Bitches Brew,Miles Davis,Quirky,10156,quirky,46
It''s About That Time,Miles Davis,Quirky,10156,quirky,46
Sanctuary,Miles Davis,Quirky,10156,quirky,46
Breakdown,Tom Petty,Rambunctious,10157,Tense,15
"Nuthin'' But a """"G"""" Thang",Dr. Dre,Rambunctious,10157,Tense,15
Don''t Do Me Like That,Tom Petty,Rambunctious,10157,Tense,15
TiK ToK,Kesha,Rambunctious,10157,Tense,15
I Know You Want Me (Calle Ocho),Pitbull,Rambunctious,10157,Tense,15
Wall to Wall,Chris Brown,Rambunctious,10157,Tense,15
(You''re The) Devil in Disguise,Elvis Presley,Rambunctious,10157,Tense,15
Honky Tonk Badonkadonk,Trace Adkins,Rambunctious,10157,Tense,15
Oney,Johnny Cash,Rambunctious,10157,Tense,15
Kids,Kylie Minogue,Rambunctious,10157,Tense,15
Party,Elvis Presley,Rambunctious,10157,Tense,15
Just Lose It,Eminem,Rambunctious,10157,Tense,15
If I Were a Carpenter,Johnny Cash,Rambunctious,10157,Tense,15
You''re the Nearest Thing to Heaven,Johnny Cash,Rambunctious,10157,Tense,15
Oh  Lonesome Me,Johnny Cash,Rambunctious,10157,Tense,15
Down the Street to 301,Johnny Cash,Rambunctious,10157,Tense,15
Blue Train,Johnny Cash,Rambunctious,10157,Tense,15
Problem Child,AC/DC,Rambunctious,10157,Tense,15
Without Me,Eminem,Rambunctious,10157,Tense,15
12XU,Wire,Rambunctious,10157,Tense,15
Spanish Castle Magic,Jimi Hendrix,Rambunctious,10157,Tense,15
Take the Money and Run,Steve Miller,Rambunctious,10157,Tense,15
Done Somebody Wrong,The Allman Brothers Band,Rambunctious,10157,Tense,15
I Got a Woman,Elvis Presley,Rambunctious,10157,Tense,15
A Big Hunk o'' Love,Elvis Presley,Rambunctious,10157,Tense,15
Rain Check,Duke Ellington,Rambunctious,10157,Tense,15
Spanish Castle Magic,Jimi Hendrix,Rambunctious,10157,Tense,15
All the Small Things,blink-182,Rambunctious,10157,Tense,15
Adam''s Song,blink-182,Rambunctious,10157,Tense,15
What''s My Age Again?,blink-182,Rambunctious,10157,Tense,15
Rock ''N'' Roll High School,Ramones,Rambunctious,10157,Tense,15
The Waiting,Tom Petty,Rambunctious,10157,Tense,15
Joshua,Miles Davis,Rambunctious,10157,Tense,15
Seven Steps to Heaven,Miles Davis,Rambunctious,10157,Tense,15
Directions,Miles Davis,Rambunctious,10157,Tense,15
Who Knows,Jimi Hendrix,Rambunctious,10157,Tense,15
Polk Salad Annie,Elvis Presley,Rambunctious,10157,Tense,15
The Bridge,Sonny Rollins,Rambunctious,10157,Tense,15
Blue Moon of Kentucky,Elvis Presley,Rambunctious,10157,Tense,15
I Saw Her Standing There,The Beatles,Rambunctious,10157,Tense,15
(Ghost) Riders in the Sky,Johnny Cash,Rambunctious,10157,Tense,15
U.S. Male,Elvis Presley,Rambunctious,10157,Tense,15
If I Were a Carpenter,Johnny Cash,Rambunctious,10157,Tense,15
A Thing Called Love,Johnny Cash,Rambunctious,10157,Tense,15
Orange Blossom Special,Johnny Cash,Rambunctious,10157,Tense,15
Even the Losers,Tom Petty,Rambunctious,10157,Tense,15
Too Much,Elvis Presley,Rambunctious,10157,Tense,15
Oh Lonesome Me,Johnny Cash,Rambunctious,10157,Tense,15
Too Many People,Linda McCartney,Ramshackle,10158,Depressed,4
Dear Boy,Linda McCartney,Ramshackle,10158,Depressed,4
Don''t Go Back to Rockville,R.E.M.,Ramshackle,10158,Depressed,4
I Don''t Want to Spoil the Party,The Beatles,Ramshackle,10158,Depressed,4
What You''re Doing,The Beatles,Ramshackle,10158,Depressed,4
Don''t Pass Me By,The Beatles,Ramshackle,10158,Depressed,4
Across the Universe,The Beatles,Ramshackle,10158,Depressed,4
I''ve Got a Feeling,The Beatles,Ramshackle,10158,Depressed,4
I''m Only Sleeping,The Beatles,Ramshackle,10158,Depressed,4
Only a Northern Song,The Beatles,Ramshackle,10158,Depressed,4
Hey Bulldog,The Beatles,Ramshackle,10158,Depressed,4
Act Naturally,The Beatles,Ramshackle,10158,Depressed,4
You Got the Silver,The Rolling Stones,Ramshackle,10158,Depressed,4
Love Is Free,Sheryl Crow,Ramshackle,10158,Depressed,4
Sweet Virginia,The Rolling Stones,Ramshackle,10158,Depressed,4
Goodbye Little Darlin'',Johnny Cash,Ramshackle,10158,Depressed,4
Lyla,Oasis,Ramshackle,10158,Depressed,4
You Ain''t Goin'' Nowhere,Bob Dylan,Ramshackle,10158,Depressed,4
Oney,Johnny Cash,Ramshackle,10158,Depressed,4
Bob Dylan''s 115th Dream,Bob Dylan,Ramshackle,10158,Depressed,4
You''re the Nearest Thing to Heaven,Johnny Cash,Ramshackle,10158,Depressed,4
Oh  Lonesome Me,Johnny Cash,Ramshackle,10158,Depressed,4
A Change Would Do You Good,Sheryl Crow,Ramshackle,10158,Depressed,4
Everyday Is a Winding Road,Sheryl Crow,Ramshackle,10158,Depressed,4
Forever Young,Bob Dylan,Ramshackle,10158,Depressed,4
